,book_imbalance,mid_price,timestamp
248,-120.80274771526456,2541000.0,2022-05-19 00:04:56.422901
249,119.78020870685577,2538500.0,2022-05-19 00:04:57.606185
250,97.89584962232038,2538500.0,2022-05-19 00:04:58.832708
251,71.43733203643933,2538500.0,2022-05-19 00:05:00.026191
252,71.52382459118962,2538500.0,2022-05-19 00:05:01.171824
253,79.1542597617954,2538500.0,2022-05-19 00:05:02.310509
254,51.7007325864397,2538500.0,2022-05-19 00:05:03.753660
255,-120.80274771526456,2541000.0,2022-05-19 00:05:04.897726
256,73.46335132420063,2538500.0,2022-05-19 00:05:06.076444
257,70.89279466262087,2538500.0,2022-05-19 00:05:07.224382
258,46.838987906463444,2538500.0,2022-05-19 00:05:08.359216
259,-227.24260127032176,2538500.0,2022-05-19 00:05:09.499574
260,-22.352162478957325,2538500.0,2022-05-19 00:05:10.643100
261,20.940074944403023,2538500.0,2022-05-19 00:05:11.832249
262,-18.274547284003347,2538500.0,2022-05-19 00:05:13.007362
263,-11.750863551627845,2538500.0,2022-05-19 00:05:14.195250
264,-283.89717422565445,2538000.0,2022-05-19 00:05:15.375031
265,-348.1346606849693,2538000.0,2022-05-19 00:05:16.537629
266,-356.74438851187006,2538000.0,2022-05-19 00:05:17.673162
267,-120.80274771526456,2541000.0,2022-05-19 00:05:18.832792
268,12.420379273593426,2537500.0,2022-05-19 00:05:19.972864
269,161.1899329321459,2537500.0,2022-05-19 00:05:21.149515
270,89.64147316012532,2537500.0,2022-05-19 00:05:22.323636
271,134.03314997814596,2538000.0,2022-05-19 00:05:23.497415
272,-34.58721893187612,2538000.0,2022-05-19 00:05:24.672473
273,88.21558912936598,2538000.0,2022-05-19 00:05:25.864492
274,88.21558912936598,2538000.0,2022-05-19 00:05:27.041662
275,21.825197947211564,2538000.0,2022-05-19 00:05:28.221147
276,21.825197947211564,2538000.0,2022-05-19 00:05:29.396050
277,-120.80274771526456,2541000.0,2022-05-19 00:05:30.612467
278,79.12622383236885,2538000.0,2022-05-19 00:05:31.802278
279,-120.80274771526456,2541000.0,2022-05-19 00:05:32.980403
280,-238.00028072157875,2537500.0,2022-05-19 00:05:34.164897
281,385.9955718740821,2536500.0,2022-05-19 00:05:35.311414
282,410.7269942467101,2536500.0,2022-05-19 00:05:36.452060
283,183.03407472977415,2537000.0,2022-05-19 00:05:37.606611
284,29.152333106845617,2537000.0,2022-05-19 00:05:38.754949
285,83.84734816476703,2537000.0,2022-05-19 00:05:39.937890
286,91.51236032275483,2537000.0,2022-05-19 00:05:41.120808
287,87.95957448193803,2537000.0,2022-05-19 00:05:42.299897
288,74.45102657098323,2537000.0,2022-05-19 00:05:43.483972
289,74.37989033386111,2537000.0,2022-05-19 00:05:44.667014
290,65.7655102647841,2537000.0,2022-05-19 00:05:45.809305
291,71.42459156922996,2537000.0,2022-05-19 00:05:46.957240
292,69.82224792754278,2537000.0,2022-05-19 00:05:48.093282
293,4.0309288604184985,2537500.0,2022-05-19 00:05:49.230565
294,119.00737635977566,2537500.0,2022-05-19 00:05:50.404335
295,106.20389044843614,2537500.0,2022-05-19 00:05:51.551627
296,134.7235607788898,2537500.0,2022-05-19 00:05:52.690310
297,128.4079623813741,2537500.0,2022-05-19 00:05:53.838845
298,123.79781429981813,2537500.0,2022-05-19 00:05:54.978780
299,132.35125690326095,2537500.0,2022-05-19 00:05:56.153780
300,157.5411815624684,2537500.0,2022-05-19 00:05:57.297131
301,-91.63822930399328,2537500.0,2022-05-19 00:05:58.435438
302,-86.37827698513865,2537500.0,2022-05-19 00:05:59.578669
303,-119.09204895189032,2537500.0,2022-05-19 00:06:00.764225
304,-117.33932194299996,2537500.0,2022-05-19 00:06:01.942227
305,-39.36453851033002,2537500.0,2022-05-19 00:06:03.126579
306,-44.84078561048955,2537500.0,2022-05-19 00:06:04.307125
307,-44.632712428923696,2537500.0,2022-05-19 00:06:05.490775
308,-49.865179343149066,2537500.0,2022-05-19 00:06:06.676397
309,-57.893486839253455,2537500.0,2022-05-19 00:06:07.848946
310,-121.79246312798932,2537500.0,2022-05-19 00:06:09.027138
311,-117.74263907549903,2537500.0,2022-05-19 00:06:10.228913
312,-117.77344710985199,2537500.0,2022-05-19 00:06:11.423837
313,-132.4993185205385,2537500.0,2022-05-19 00:06:12.586179
314,-123.80237965704873,2537500.0,2022-05-19 00:06:13.734284
315,-129.21886274311692,2537500.0,2022-05-19 00:06:14.878361
316,-129.4624810074456,2537500.0,2022-05-19 00:06:16.021192
317,-154.4353056116961,2537500.0,2022-05-19 00:06:17.195831
318,-88.01725865574554,2537500.0,2022-05-19 00:06:18.393640
319,-10.1143266572617,2537500.0,2022-05-19 00:06:19.578466
320,-24.979326520115137,2537500.0,2022-05-19 00:06:20.757261
321,-33.8000402553007,2537500.0,2022-05-19 00:06:21.901177
322,-25.196638555265963,2537500.0,2022-05-19 00:06:23.037824
323,-3.7301753596402705,2537500.0,2022-05-19 00:06:24.179330
324,-3.7301753596402705,2537500.0,2022-05-19 00:06:25.330766
325,-120.80274771526456,2541000.0,2022-05-19 00:06:26.504872
326,184.52300460636616,2537500.0,2022-05-19 00:06:27.648679
327,204.81652711890638,2537500.0,2022-05-19 00:06:28.801289
328,234.32796740951017,2537500.0,2022-05-19 00:06:29.943047
329,201.35535832028836,2537500.0,2022-05-19 00:06:31.096803
330,202.69399748696014,2537500.0,2022-05-19 00:06:32.257846
331,221.30900640925393,2537500.0,2022-05-19 00:06:33.436450
332,158.61780640948564,2537500.0,2022-05-19 00:06:34.611769
333,80.71780088543892,2538500.0,2022-05-19 00:06:35.820087
334,57.4464016277343,2538500.0,2022-05-19 00:06:37.006775
335,-120.80274771526456,2541000.0,2022-05-19 00:06:38.146760
336,116.20953734312207,2538500.0,2022-05-19 00:06:39.280220
337,143.92705038934946,2538500.0,2022-05-19 00:06:40.438335
338,-120.80274771526456,2541000.0,2022-05-19 00:06:41.586596
339,134.7300599985756,2538500.0,2022-05-19 00:06:42.754137
340,-120.80274771526456,2541000.0,2022-05-19 00:06:43.942962
341,112.10396073991433,2538500.0,2022-05-19 00:06:45.117005
342,99.8019768758677,2538500.0,2022-05-19 00:06:46.304003
343,94.5751507403329,2538500.0,2022-05-19 00:06:47.478879
344,185.88904577121139,2537000.0,2022-05-19 00:06:48.876474
345,82.9155251714401,2537000.0,2022-05-19 00:06:50.063684
346,45.111629316117615,2537000.0,2022-05-19 00:06:51.235202
347,126.45503044547513,2537000.0,2022-05-19 00:06:52.374416
348,-119.82898502284661,2537500.0,2022-05-19 00:06:53.513220
349,-124.61950733466074,2537500.0,2022-05-19 00:06:54.652790
350,-120.80274771526456,2541000.0,2022-05-19 00:06:55.791710
351,11.965566806960851,2537000.0,2022-05-19 00:06:56.969555
352,0.46256270771846175,2537000.0,2022-05-19 00:06:58.109826
353,-3.733882891945541,2537000.0,2022-05-19 00:06:59.259491
354,2.4952325727790594,2537000.0,2022-05-19 00:07:00.407145
355,-111.76944153988734,2537000.0,2022-05-19 00:07:01.562114
356,-266.886908874847,2537000.0,2022-05-19 00:07:02.749969
357,8.022337100468576,2536500.0,2022-05-19 00:07:03.932391
358,31.511133451014757,2536500.0,2022-05-19 00:07:05.082434
359,37.261884302366525,2536500.0,2022-05-19 00:07:06.222407
360,-66.78066013753414,2537000.0,2022-05-19 00:07:07.366955
361,-61.6915526506491,2537000.0,2022-05-19 00:07:08.504496
362,-122.69073776016012,2537000.0,2022-05-19 00:07:09.706241
363,-202.87284692609683,2537000.0,2022-05-19 00:07:10.895402
364,-187.9652616190724,2537000.0,2022-05-19 00:07:12.038829
365,-198.94729083869606,2537000.0,2022-05-19 00:07:13.183242
366,-202.6923557552509,2537000.0,2022-05-19 00:07:14.328296
